x-axis,y-axis,z-axis,|time
-0.612915625|,-6.4356140625,-7.048529687499999,|0.017489323999939188
-0.612915625|,-6.4356140625,-7.048529687499999,|0.01803036199999042
-0.612915625|,-6.4356140625,-7.048529687499999,|0.018492234999939683
-0.612915625|,-6.4356140625,-7.048529687499999,|0.018916503000014018
-0.612915625|,-6.4356140625,-7.048529687499999,|0.019335302999934356
-0.612915625|,-6.4356140625,-6.89530078125,|0.01974967499995728
-0.612915625|,-6.4356140625,-6.89530078125,|0.020161443999995754
-0.612915625|,-6.4356140625,-6.89530078125,|0.020659773999909703
-0.612915625|,-6.4356140625,-6.89530078125,|0.021211905999962255
-0.612915625|,-6.4356140625,-6.89530078125,|0.02173398599995835
-0.612915625|,-6.4356140625,-6.89530078125,|0.022227785999916705
-0.612915625|,-6.4356140625,-6.89530078125,|0.022731012000008377
-0.612915625|,-6.4356140625,-6.89530078125,|0.02331283099999837
-0.612915625|,-6.4356140625,-7.048529687499999,|0.02381204699997852
-0.612915625|,-6.4356140625,-7.048529687499999,|0.02428319000000556
-0.612915625|,-6.4356140625,-7.048529687499999,|0.024713395999924614
-0.612915625|,-6.4356140625,-7.048529687499999,|0.025130893999971704
-0.612915625|,-6.4356140625,-7.048529687499999,|0.02558797400001822
-0.612915625|,-6.4356140625,-7.048529687499999,|0.026138074999948913
-0.612915625|,-6.4356140625,-7.048529687499999,|0.02666525899996941
-0.612915625|,-6.4356140625,-7.048529687499999,|0.027155881999988196
-0.612915625|,-6.4356140625,-7.048529687499999,|0.027648065999983373
-0.612915625|,-6.4356140625,-7.048529687499999,|0.028242438000006587
-0.612915625|,-6.4356140625,-6.89530078125,|0.028732903999980408
-0.612915625|,-6.4356140625,-6.89530078125,|0.029193630000008852
-0.612915625|,-6.4356140625,-7.048529687499999,|0.02963539799998216
-0.612915625|,-6.4356140625,-7.048529687499999,|0.030084197999940443
-0.612915625|,-6.4356140625,-7.048529687499999,|0.030549091000011686
-0.612915625|,-6.4356140625,-7.048529687499999,|0.031014660999971966
-0.612915625|,-6.4356140625,-7.048529687499999,|0.03153137699996478
-0.612915625|,-6.4356140625,-7.048529687499999,|0.032069289999981265
-0.612915625|,-6.4356140625,-7.048529687499999,|0.03276454599995304
-0.612915625|,-6.4356140625,-7.048529687499999,|0.03341443900001195
-0.612915625|,-6.4356140625,-7.048529687499999,|0.03395750799995767
-0.612915625|,-6.4356140625,-7.048529687499999,|0.03442729699997926
-0.612915625|,-6.4356140625,-7.048529687499999,|0.03493948199991337
-0.612915625|,-6.4356140625,-7.048529687499999,|0.03549286399993434
-0.612915625|,-6.4356140625,-6.89530078125,|0.03596385100001953
-0.612915625|,-6.4356140625,-6.89530078125,|0.03642285799992351
-0.612915625|,-6.4356140625,-6.89530078125,|0.036848115999987385
-0.612915625|,-6.4356140625,-7.048529687499999,|0.03726405099996555
-0.612915625|,-6.4356140625,-7.048529687499999,|0.03771592399994006
-0.612915625|,-6.4356140625,-6.89530078125,|0.038273785000001226
-0.612915625|,-6.4356140625,-6.89530078125,|0.03887310400000388
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.0395914849999599
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.040151691000005485
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.04065304199991715
-0.612915625|,-6.4356140625,-6.89530078125,|0.04107783099993867
-0.612915625|,-6.4356140625,-6.89530078125,|0.04151470299996163
-0.612915625|,-6.4356140625,-7.048529687499999,|0.04196423199994115
-0.612915625|,-6.4356140625,-7.048529687499999,|0.04238459399994099
-0.612915625|,-6.4356140625,-7.048529687499999,|0.04283948699992379
-0.612915625|,-6.4356140625,-7.048529687499999,|0.043403545999922244
-0.612915625|,-6.4356140625,-7.048529687499999,|0.04392588700000033
-0.612915625|,-6.4356140625,-6.89530078125,|0.044438800999955674
-0.612915625|,-6.4356140625,-6.89530078125,|0.044882496000013816
-0.612915625|,-6.4356140625,-6.89530078125,|0.04535504499995113
-0.612915625|,-6.4356140625,-7.048529687499999,|0.0457916049999767
-0.612915625|,-6.4356140625,-7.048529687499999,|0.046182800999986284
-0.612915625|,-6.4356140625,-7.048529687499999,|0.04654972599996654
-0.612915625|,-6.4356140625,-7.048529687499999,|0.046906181999929686
-0.612915625|,-6.4356140625,-7.048529687499999,|0.047258731999932024
-0.612915625|,-6.4356140625,-7.048529687499999,|0.04761409499997171
-0.612915625|,-6.4356140625,-7.048529687499999,|0.04798674899996058
-0.612915625|,-6.4356140625,-7.048529687499999,|0.048473828999931357
-0.612915625|,-6.4356140625,-7.048529687499999,|0.049019137999948725
-0.612915625|,-6.4356140625,-7.048529687499999,|0.04943762499999593
-0.612915625|,-6.4356140625,-7.048529687499999,|0.04981059199997162
-0.612915625|,-6.4356140625,-7.048529687499999,|0.05020397499993123
-0.612915625|,-6.4356140625,-6.89530078125,|0.05081876299993837
-0.612915625|,-6.4356140625,-6.89530078125,|0.05129974999999831
-0.612915625|,-6.4356140625,-6.89530078125,|0.05169521599998461
-0.612915625|,-6.4356140625,-6.89530078125,|0.05205125599991334
-0.612915625|,-6.4356140625,-6.89530078125,|0.05245344100001148
-0.612915625|,-6.4356140625,-6.89530078125,|0.05282536599997911
-0.612915625|,-6.4356140625,-7.048529687499999,|0.05318390599995837
-0.612915625|,-6.4356140625,-7.048529687499999,|0.05355275799990977
-0.612915625|,-6.4356140625,-7.048529687499999,|0.05397598399997605
-0.612915625|,-6.4356140625,-7.048529687499999,|0.05445431499992992
-0.612915625|,-6.4356140625,-7.048529687499999,|0.05490243700000974
-0.612915625|,-6.4356140625,-7.048529687499999,|0.05532769499995993
-0.612915625|,-6.4356140625,-6.89530078125,|0.0557412859999431
-0.612915625|,-6.4356140625,-6.89530078125,|0.05617232499992042
-0.612915625|,-6.4356140625,-6.89530078125,|0.056710030999965966
-0.612915625|,-6.4356140625,-6.89530078125,|0.057120496999914394
-0.612915625|,-6.4356140625,-6.89530078125,|0.05747664099999383
-0.612915625|,-6.4356140625,-6.89530078125,|0.05783215899998595
-0.612915625|,-6.4356140625,-7.048529687499999,|0.05818408400000408
-0.612915625|,-6.4356140625,-7.048529687499999,|0.058537936999982776
-0.612915625|,-6.4356140625,-7.048529687499999,|0.058892882000009195
-0.612915625|,-6.4356140625,-6.89530078125,|0.05949428499991427
-0.612915625|,-6.4356140625,-6.89530078125,|0.05994152199991731
-0.612915625|,-6.4356140625,-6.89530078125,|0.06045448800000486
-0.612915625|,-6.4356140625,-6.89530078125,|0.06101349499999742
-0.612915625|,-6.4356140625,-6.89530078125,|0.061453231999962554
-0.612915625|,-6.4356140625,-6.89530078125,|0.061814687999913076
-0.612915625|,-6.4356140625,-6.89530078125,|0.06219864399997732
-0.612915625|,-6.4356140625,-6.89530078125,|0.06261785999993208
-0.612915625|,-6.4356140625,-7.048529687499999,|0.0630775969999604
-0.612915625|,-6.4356140625,-7.048529687499999,|0.06349868899997091
-0.612915625|,-6.4356140625,-7.048529687499999,|0.06387306099998113
-0.612915625|,-6.4356140625,-7.048529687499999,|0.06426988199996231
-0.612915625|,-6.4356140625,-7.048529687499999,|0.06470039999999244
-0.612915625|,-6.4356140625,-7.048529687499999,|0.06520758499993917
-0.612915625|,-6.4356140625,-6.89530078125,|0.06575982099991506
